3T_,consecutive fly ID,unique 3T identifier,Bat voucher,Bat family,Bat genus,Bat species epithet,Bat species,Bat identified by,Sex,"Age (J = juvenile, A = adult, SA = subadult)",Reproductive status,Body mass,Forearm,Bat genetic information,Diet,Roosting ecology,Bat flies?,Bat fly family,Bat fly genus,Bat fly species epithet,Bat fly species,Bat fly identified by,Bat fly sex,Bat fly ecomorphology,Bat fly ecology,Bat fly wing,Laboul infection?,Double infection?,Laboul genus 1,Laboul species 1,Position(s) infected 1,Laboul genus 2,Laboul species 2,Position(s) infected 2,Laboul(s) identified by,Country,Territory,Settlement,Location,Open/Close,Latitude,Longitude,Climate zone,Day,Month,Year,Contact <email>,Comments,Screened by,Voucher slides,Isolate,Sequences,Reference
3T_,12002,3T_12002,Bat_DH2907,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,juvenile,,21,42,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,F,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 2,River,,,Neotropics,10,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12003,3T_12003,Bat_DH2917,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,F,adult,,10.5,38,,nectarivore,4.53,Present,Streblidae,Trichobius,dugesii,Trichobius dugesii,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO3 (site 48) net 4,Close,,,Neotropics,12,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12004,3T_12004,Bat_DH2917,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,F,adult,,10.5,38,,nectarivore,4.53,Present,Streblidae,Trichobius,dugesii,Trichobius dugesii,,F,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO3 (site 48) net 4,Close,,,Neotropics,12,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12005,3T_12005,Bat_DH2901,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,juvenile,,21,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 4,River,,,Neotropics,10,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12006,3T_12006,Bat_DH2901,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,juvenile,,21,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,F,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 4,River,,,Neotropics,10,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12007,3T_12007,Bat_DH2904,Phyllostomidae,Carollia,sowelli,Carollia sowelli,,F,adult,,18,40,,frugivore,4.67,Present,Streblidae,Speiseria,peytonae,Speiseria peytonae,,M,Fur runner,monoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 1,River,,,Neotropics,10,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12008,3T_12008,Bat_DH2905,Phyllostomidae,Carollia,sowelli,Carollia sowelli,,M,adult,,20,39,,frugivore,4.67,Present,Streblidae,Trichobius,joblingi,Trichobius joblingi,,M,Wing crawler,polyxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 2,River,,,Neotropics,10,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12009,3T_12009,Bat_DH2905,Phyllostomidae,Carollia,sowelli,Carollia sowelli,,M,adult,,20,39,,frugivore,4.67,Present,Streblidae,Speiseria,ambigua,Speiseria ambigua,,M,Fur runner,polyxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 2,River,,,Neotropics,10,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12010,3T_12010,Bat_DH2928,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,22.5,44.5,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 1,Open,,,Neotropics,18,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12011,3T_12011,Bat_DH2928,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,22.5,44.5,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 1,Open,,,Neotropics,18,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12012,3T_12012,Bat_DH2928,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,22.5,44.5,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 1,Open,,,Neotropics,18,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12013,3T_12013,Bat_DH2913,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,23,44,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO3 (site 48) net 3,Close,,,Neotropics,12,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12014,3T_12014,Bat_DH2913,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,23,44,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,F,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO3 (site 48) net 3,Close,,,Neotropics,12,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12015,3T_12015,Bat_DH2934,Phyllostomidae,Artibeus,jamaicensis,Artibeus jamaicensis,,M,adult,,49,63,,frugivore,3.51,Present,Streblidae,Aspidoptera,phyllostomatis,Aspidoptera phyllostomatis,,M,Wing crawler,monoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 1,Open,,,Neotropics,18,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12016,3T_12016,Bat_DH2942,Phyllostomidae,Carollia,sowelli,Carollia sowelli,,F,adult,,17,39,,frugivore,4.67,Present,Streblidae,Speiseria,ambigua,Speiseria ambigua,,F,Fur runner,polyxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 2,River,,,Neotropics,20,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12017,3T_12017,Bat_DH2946,Phyllostomidae,Trachops,cirrhosus,Trachops cirrhosus,,F,adult,,36,58,,animalivore,4.86,Present,Streblidae,Trichobius,dugesioides,Trichobius dugesioides,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 5,River,,,Neotropics,20,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12018,3T_12018,Bat_DH2946,Phyllostomidae,Trachops,cirrhosus,Trachops cirrhosus,,F,adult,,36,58,,animalivore,4.86,Present,Streblidae,Trichobius,dugesioides,Trichobius dugesioides,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 5,River,,,Neotropics,20,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12019,3T_12019,Bat_DH2946,Phyllostomidae,Trachops,cirrhosus,Trachops cirrhosus,,F,adult,,36,58,,animalivore,4.86,Present,Streblidae,Trichobius,dugesioides,Trichobius dugesioides,,F,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 5,River,,,Neotropics,20,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12020,3T_12020,Bat_DH2957,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,M,juvenile,,10,37,,nectarivore,4.53,Present,Streblidae,Trichobius,uniformis,Trichobius uniformis,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 4,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12021,3T_12021,Bat_DH2957,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,M,juvenile,,10,37,,nectarivore,4.53,Present,Streblidae,Trichobius,uniformis,Trichobius uniformis,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 4,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12022,3T_12022,Bat_DH2957,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,M,juvenile,,10,37,,nectarivore,4.53,Present,Streblidae,Trichobius,uniformis,Trichobius uniformis,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 4,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12023,3T_12023,Bat_DH2957,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,M,juvenile,,10,37,,nectarivore,4.53,Present,Streblidae,Trichobius,uniformis,Trichobius uniformis,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 4,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12024,3T_12024,Bat_DH2957,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,M,juvenile,,10,37,,nectarivore,4.53,Present,Streblidae,Trichobius,dugesii,Trichobius dugesii,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 4,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12025,3T_12025,Bat_DH2957,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,M,juvenile,,10,37,,nectarivore,4.53,Present,Streblidae,Trichobius,dugesii,Trichobius dugesii,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 4,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12026,3T_12026,Bat_DH2957,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,M,juvenile,,10,37,,nectarivore,4.53,Present,Streblidae,Trichobius,dugesii,Trichobius dugesii,,F,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 4,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12027,3T_12027,Bat_DH2947,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,M,adult,,24,45,,frugivore,2.4,Present,Streblidae,Trichobius,brennani,Trichobius brennani,,M,Wing crawler,monoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 3,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12028,3T_12028,Bat_DH2953,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,M,adult,,24,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 1,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12029,3T_12029,Bat_DH2961,Phyllostomidae,Glossophaga,soricina,Glossophaga soricina,,F,adult,,10,36,,nectarivore,4.53,Present,Streblidae,Trichobius,uniformis,Trichobius uniformis,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 3,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12030,3T_12030,Bat_DH2962,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,M,adult,,27,45,,frugivore,2.4,Present,Streblidae,Trichobius,petersoni,Trichobius petersoni,,M,fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO2 (site 33) net 3,Open,,,Neotropics,21,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12031,3T_12031,Bat_DH2973,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,22,44,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 3,River,,,Neotropics,22,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12032,3T_12032,Bat_DH2976,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,M,adult,,4.5,37,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: El Cortecito CO (site 52) net 5,River,,,Neotropics,22,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12033,3T_12033,Bat_DH2301,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,8,35,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 2,Open,,,Neotropics,13,June,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12034,3T_12034,Bat_DH2301,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,8,35,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 2,Open,,,Neotropics,13,June,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12035,3T_12035,Bat_DH2301,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,8,35,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,F,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 2,Open,,,Neotropics,13,June,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12036,3T_12036,Bat_DH2305,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,5,37,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 2,Open,,,Neotropics,16,June,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12037,3T_12037,Bat_DH2305,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,5,37,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 2,Open,,,Neotropics,16,June,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12038,3T_12038,Bat_DH2305,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,5,37,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 2,Open,,,Neotropics,16,June,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12039,3T_12039,Bat_DH2305,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,5,37,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 2,Open,,,Neotropics,16,June,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12040,3T_12040,Bat_DH2311,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,5,36,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA (site 34) net 4,Close,,,Neotropics,24,June,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12041,3T_12041,Bat_DH2316,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,23,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 4,Close,,,Neotropics,1,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12042,3T_12042,Bat_DH2316,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,23,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,F,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 4,Close,,,Neotropics,1,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12043,3T_12043,Bat_DH2319,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,4,36,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,F,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 4,Close,,,Neotropics,1,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12044,3T_12044,Bat_DH2315,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,M,adult,,24,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 2,River,,,Neotropics,1,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12045,3T_12045,Bat_DH2315,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,M,adult,,24,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,F,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 2,River,,,Neotropics,1,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12046,3T_12046,Bat_DH2350,Vespertilionidae,Myotis,velifer,Myotis velifer,,F,juvenile,,15,37,,insectivore,5.56,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA (site 34) net 3,Close,,,Neotropics,4,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12047,3T_12047,Bat_DH2350,Vespertilionidae,Myotis,velifer,Myotis velifer,,F,juvenile,,15,37,,insectivore,5.56,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,F,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA (site 34) net 3,Close,,,Neotropics,4,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12048,3T_12048,Bat_DH2351,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,5,37,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,M,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA (site 34) net 1,Close,,,Neotropics,4,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12049,3T_12049,Bat_DH2351,Vespertilionidae,Myotis,keaysi,Myotis keaysi,,F,adult,,5,37,,insectivore,5.1,Present,Streblidae,Trichobius,hirsutulus,Trichobius hirsutulus,,F,Wing crawler,oligoxenous,full developed,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA (site 34) net 1,Close,,,Neotropics,4,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12050,3T_12050,Bat_DH2354,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,24,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 4,Close,,,Neotropics,5,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12051,3T_12051,Bat_DH2354,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,24,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 4,Close,,,Neotropics,5,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12052,3T_12052,Bat_DH2354,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,24,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 4,Close,,,Neotropics,5,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12053,3T_12053,Bat_DH2354,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,24,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 4,Close,,,Neotropics,5,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12054,3T_12054,Bat_DH2354,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,F,adult,,24,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,F,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA4 (site 44) net 4,Close,,,Neotropics,5,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12055,3T_12055,Bat_DH2355,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,M,adult,,22,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA (site 34) net 4,Close,,,Neotropics,8,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
3T_,12056,3T_12056,Bat_DH2355,Phyllostomidae,Sturnira,hondurensis,Sturnira hondurensis,,M,adult,,22,45,,frugivore,2.4,Present,Streblidae,Megistopoda,proxima,Megistopoda proxima,,M,Fur runner,oligoxenous,reduced,uninfected,,,,,,,,,Honduras,,,Cusuco National Park: Cantiles CA (site 34) net 4,Close,,,Neotropics,8,July,2019,Danny Haelewaters,screened by Iris Dumolein,Iris Dumolein,,,,
